p2p_transfer_id,leg_role,customer_id,wallet_id,amount,direction
ANTX-000000815,P2P_RECEIVE,AN-C002571,100002571,1420.23,CREDIT
ANTX-000000819,P2P_SEND,AN-C000004,100000004,13.04,DEBIT
ANTX-000000819,P2P_RECEIVE,AN-C000867,100000867,13.04,CREDIT
ANTX-000000835,P2P_SEND,AN-C000004,100000004,851.0,DEBIT
ANTX-000000835,P2P_RECEIVE,AN-C000722,100000722,851.0,CREDIT
ANTX-000000847,P2P_SEND,AN-C000004,100000004,103.0,DEBIT
ANTX-000000847,P2P_RECEIVE,AN-C001795,100001795,103.0,CREDIT
ANTX-000000848,P2P_SEND,AN-C000004,100000004,850.67,DEBIT
ANTX-000000848,P2P_RECEIVE,AN-C000169,100000169,850.67,CREDIT
ANTX-000000850,P2P_SEND,AN-C000004,100000004,92.22,DEBIT
ANTX-000000850,P2P_RECEIVE,AN-C001822,100001822,92.22,CREDIT
ANTX-000000870,P2P_SEND,AN-C000004,100000004,1511.41,DEBIT
ANTX-000000870,P2P_RECEIVE,AN-C000260,100000260,1511.41,CREDIT
ANTX-000000873,P2P_SEND,AN-C000004,100000004,382.45,DEBIT
ANTX-000000873,P2P_RECEIVE,AN-C001790,100001790,382.45,CREDIT
ANTX-000000875,P2P_SEND,AN-C000004,100000004,1025.31,DEBIT
ANTX-000000875,P2P_RECEIVE,AN-C000065,100000065,1025.31,CREDIT
ANTX-000000876,P2P_SEND,AN-C000004,100000004,1134.61,DEBIT
ANTX-000000876,P2P_RECEIVE,AN-C000016,100000016,1134.61,CREDIT
ANTX-000000877,P2P_SEND,AN-C000004,100000004,1047.54,DEBIT
ANTX-000000877,P2P_RECEIVE,AN-C002419,100002419,1047.54,CREDIT
ANTX-000000878,P2P_SEND,AN-C000004,100000004,1073.36,DEBIT
ANTX-000000878,P2P_RECEIVE,AN-C001449,100001449,1073.36,CREDIT
ANTX-000000881,P2P_SEND,AN-C000004,100000004,418.68,DEBIT
ANTX-000000881,P2P_RECEIVE,AN-C001144,100001144,418.68,CREDIT
ANTX-000000883,P2P_SEND,AN-C000004,100000004,600.29,DEBIT
ANTX-000000883,P2P_RECEIVE,AN-C000053,100000053,600.29,CREDIT
ANTX-000000888,P2P_SEND,AN-C000004,100000004,1048.16,DEBIT
ANTX-000000888,P2P_RECEIVE,AN-C000770,100000770,1048.16,CREDIT
ANTX-000000891,P2P_SEND,AN-C000004,100000004,386.7,DEBIT
ANTX-000000891,P2P_RECEIVE,AN-C002941,100002941,386.7,CREDIT
ANTX-000000905,P2P_SEND,AN-C000004,100000004,618.12,DEBIT
ANTX-000000905,P2P_RECEIVE,AN-C002778,100002778,618.12,CREDIT
ANTX-000000906,P2P_SEND,AN-C000004,100000004,1019.57,DEBIT
ANTX-000000906,P2P_RECEIVE,AN-C002036,100002036,1019.57,CREDIT
ANTX-000000915,P2P_SEND,AN-C000004,100000004,781.13,DEBIT
ANTX-000000915,P2P_RECEIVE,AN-C002410,100002410,781.13,CREDIT
ANTX-000000917,P2P_SEND,AN-C000004,100000004,2286.33,DEBIT
ANTX-000000917,P2P_RECEIVE,AN-C002550,100002550,2286.33,CREDIT
ANTX-000000922,P2P_SEND,AN-C000004,100000004,514.9,DEBIT
ANTX-000000922,P2P_RECEIVE,AN-C000684,100000684,514.9,CREDIT
ANTX-000000924,P2P_SEND,AN-C000004,100000004,202.88,DEBIT
ANTX-000000924,P2P_RECEIVE,AN-C002744,100002744,202.88,CREDIT
ANTX-000000929,P2P_SEND,AN-C000004,100000004,1878.0,DEBIT
ANTX-000000929,P2P_RECEIVE,AN-C002439,100002439,1878.0,CREDIT
ANTX-000000930,P2P_SEND,AN-C000004,100000004,768.71,DEBIT
ANTX-000000930,P2P_RECEIVE,AN-C002773,100002773,768.71,CREDIT
ANTX-000000939,P2P_SEND,AN-C000004,100000004,1400.86,DEBIT
ANTX-000000939,P2P_RECEIVE,AN-C001243,100001243,1400.86,CREDIT
ANTX-000000940,P2P_SEND,AN-C000004,100000004,12.9,DEBIT
ANTX-000000940,P2P_RECEIVE,AN-C001812,100001812,12.9,CREDIT
ANTX-000000941,P2P_SEND,AN-C000004,100000004,371.32,DEBIT
ANTX-000000941,P2P_RECEIVE,AN-C000612,100000612,371.32,CREDIT
ANTX-000000943,P2P_SEND,AN-C000004,100000004,642.5,DEBIT
ANTX-000000943,P2P_RECEIVE,AN-C001872,100001872,642.5,CREDIT
ANTX-000000944,P2P_SEND,AN-C000004,100000004,995.01,DEBIT
ANTX-000000944,P2P_RECEIVE,AN-C000972,100000972,995.01,CREDIT
ANTX-000000945,P2P_SEND,AN-C000004,100000004,1764.0,DEBIT
ANTX-000000945,P2P_RECEIVE,AN-C002832,100002832,1764.0,CREDIT
ANTX-000000949,P2P_SEND,AN-C000004,100000004,1599.66,DEBIT
ANTX-000000949,P2P_RECEIVE,AN-C002435,100002435,1599.66,CREDIT
ANTX-000000951,P2P_SEND,AN-C000004,100000004,2460.81,DEBIT
ANTX-000000951,P2P_RECEIVE,AN-C002614,100002614,2460.81,CREDIT
ANTX-000000952,P2P_SEND,AN-C000004,100000004,2469.67,DEBIT
ANTX-000000952,P2P_RECEIVE,AN-C000154,100000154,2469.67,CREDIT
ANTX-000000962,P2P_SEND,AN-C000004,100000004,323.3,DEBIT
ANTX-000000962,P2P_RECEIVE,AN-C001929,100001929,323.3,CREDIT
ANTX-000000966,P2P_SEND,AN-C000004,100000004,2411.92,DEBIT
ANTX-000000966,P2P_RECEIVE,AN-C001277,100001277,2411.92,CREDIT
ANTX-000000970,P2P_SEND,AN-C000004,100000004,2452.43,DEBIT
ANTX-000000970,P2P_RECEIVE,AN-C002313,100002313,2452.43,CREDIT
ANTX-000000972,P2P_SEND,AN-C000004,100000004,418.33,DEBIT
ANTX-000000972,P2P_RECEIVE,AN-C002521,100002521,418.33,CREDIT
ANTX-000000983,P2P_SEND,AN-C000004,100000004,2486.59,DEBIT
ANTX-000000983,P2P_RECEIVE,AN-C001145,100001145,2486.59,CREDIT
ANTX-000000992,P2P_SEND,AN-C000004,100000004,1058.51,DEBIT
ANTX-000000992,P2P_RECEIVE,AN-C001943,100001943,1058.51,CREDIT
ANTX-000001002,P2P_SEND,AN-C000004,100000004,1913.87,DEBIT
ANTX-000001002,P2P_RECEIVE,AN-C002164,100002164,1913.87,CREDIT
ANTX-000001011,P2P_SEND,AN-C000004,100000004,311.42,DEBIT
ANTX-000001011,P2P_RECEIVE,AN-C001347,100001347,311.42,CREDIT
ANTX-000001014,P2P_SEND,AN-C000004,100000004,92.65,DEBIT
ANTX-000001014,P2P_RECEIVE,AN-C001590,100001590,92.65,CREDIT
ANTX-000001019,P2P_SEND,AN-C000004,100000004,1736.95,DEBIT
ANTX-000001019,P2P_RECEIVE,AN-C002504,100002504,1736.95,CREDIT
ANTX-000001026,P2P_SEND,AN-C000004,100000004,1458.17,DEBIT
ANTX-000001026,P2P_RECEIVE,AN-C000692,100000692,1458.17,CREDIT
ANTX-000001028,P2P_SEND,AN-C000004,100000004,790.58,DEBIT
ANTX-000001028,P2P_RECEIVE,AN-C002275,100002275,790.58,CREDIT
ANTX-000001030,P2P_SEND,AN-C000004,100000004,2462.71,DEBIT
ANTX-000001030,P2P_RECEIVE,AN-C000992,100000992,2462.71,CREDIT
ANTX-000001031,P2P_SEND,AN-C000004,100000004,156.22,DEBIT
ANTX-000001031,P2P_RECEIVE,AN-C000340,100000340,156.22,CREDIT
ANTX-000001033,P2P_SEND,AN-C000004,100000004,2106.15,DEBIT
ANTX-000001033,P2P_RECEIVE,AN-C002359,100002359,2106.15,CREDIT
ANTX-000001038,P2P_SEND,AN-C000004,100000004,2240.24,DEBIT
ANTX-000001038,P2P_RECEIVE,AN-C002725,100002725,2240.24,CREDIT
ANTX-000001040,P2P_SEND,AN-C000004,100000004,66.41,DEBIT
ANTX-000001040,P2P_RECEIVE,AN-C000544,100000544,66.41,CREDIT
ANTX-000001041,P2P_SEND,AN-C000004,100000004,195.61,DEBIT
ANTX-000001041,P2P_RECEIVE,AN-C000062,100000062,195.61,CREDIT
ANTX-000001044,P2P_SEND,AN-C000004,100000004,102.45,DEBIT
ANTX-000001044,P2P_RECEIVE,AN-C002125,100002125,102.45,CREDIT
ANTX-000001046,P2P_SEND,AN-C000004,100000004,696.86,DEBIT
ANTX-000001046,P2P_RECEIVE,AN-C000799,100000799,696.86,CREDIT
ANTX-000001050,P2P_SEND,AN-C000004,100000004,2389.3,DEBIT
ANTX-000001050,P2P_RECEIVE,AN-C001162,100001162,2389.3,CREDIT
ANTX-000001051,P2P_SEND,AN-C000004,100000004,1169.61,DEBIT
ANTX-000001051,P2P_RECEIVE,AN-C002998,100002998,1169.61,CREDIT
ANTX-000001054,P2P_SEND,AN-C000004,100000004,217.49,DEBIT
ANTX-000001054,P2P_RECEIVE,AN-C001121,100001121,217.49,CREDIT
ANTX-000001058,P2P_SEND,AN-C000004,100000004,491.9,DEBIT
ANTX-000001058,P2P_RECEIVE,AN-C000460,100000460,491.9,CREDIT
ANTX-000001060,P2P_SEND,AN-C000004,100000004,643.44,DEBIT
ANTX-000001060,P2P_RECEIVE,AN-C002174,100002174,643.44,CREDIT
ANTX-000001063,P2P_SEND,AN-C000004,100000004,170.73,DEBIT
ANTX-000001063,P2P_RECEIVE,AN-C000673,100000673,170.73,CREDIT
ANTX-000001064,P2P_SEND,AN-C000004,100000004,2102.63,DEBIT
ANTX-000001064,P2P_RECEIVE,AN-C002939,100002939,2102.63,CREDIT
ANTX-000001073,P2P_SEND,AN-C000004,100000004,902.92,DEBIT
ANTX-000001073,P2P_RECEIVE,AN-C001695,100001695,902.92,CREDIT
ANTX-000001078,P2P_SEND,AN-C000004,100000004,1072.77,DEBIT
ANTX-000001078,P2P_RECEIVE,AN-C002590,100002590,1072.77,CREDIT
ANTX-000001079,P2P_SEND,AN-C000004,100000004,289.9,DEBIT
ANTX-000001079,P2P_RECEIVE,AN-C002074,100002074,289.9,CREDIT
ANTX-000001081,P2P_SEND,AN-C000004,100000004,629.06,DEBIT
ANTX-000001081,P2P_RECEIVE,AN-C000176,100000176,629.06,CREDIT
ANTX-000001084,P2P_SEND,AN-C000004,100000004,403.12,DEBIT
ANTX-000001084,P2P_RECEIVE,AN-C002755,100002755,403.12,CREDIT
ANTX-000001090,P2P_SEND,AN-C000004,100000004,2197.78,DEBIT
ANTX-000001090,P2P_RECEIVE,AN-C000755,100000755,2197.78,CREDIT
ANTX-000001096,P2P_SEND,AN-C000004,100000004,52.96,DEBIT
ANTX-000001096,P2P_RECEIVE,AN-C002454,100002454,52.96,CREDIT
ANTX-000001106,P2P_SEND,AN-C000004,100000004,332.91,DEBIT
ANTX-000001106,P2P_RECEIVE,AN-C002590,100002590,332.91,CREDIT
ANTX-000001107,P2P_SEND,AN-C000004,100000004,799.25,DEBIT
ANTX-000001107,P2P_RECEIVE,AN-C001614,100001614,799.25,CREDIT
ANTX-000001109,P2P_SEND,AN-C000004,100000004,373.19,DEBIT
ANTX-000001109,P2P_RECEIVE,AN-C000300,100000300,373.19,CREDIT
ANTX-000001112,P2P_SEND,AN-C000004,100000004,191.07,DEBIT
ANTX-000001112,P2P_RECEIVE,AN-C000666,100000666,191.07,CREDIT
ANTX-000001113,P2P_SEND,AN-C000004,100000004,2465.41,DEBIT
ANTX-000001113,P2P_RECEIVE,AN-C002507,100002507,2465.41,CREDIT
ANTX-000001122,P2P_SEND,AN-C000004,100000004,422.49,DEBIT
ANTX-000001122,P2P_RECEIVE,AN-C002671,100002671,422.49,CREDIT
ANTX-000001125,P2P_SEND,AN-C000004,100000004,558.47,DEBIT
ANTX-000001125,P2P_RECEIVE,AN-C002666,100002666,558.47,CREDIT
ANTX-000001127,P2P_SEND,AN-C000004,100000004,410.77,DEBIT
ANTX-000001127,P2P_RECEIVE,AN-C000007,100000007,410.77,CREDIT
ANTX-000001128,P2P_SEND,AN-C000004,100000004,500.31,DEBIT
ANTX-000001128,P2P_RECEIVE,AN-C001316,100001316,500.31,CREDIT
ANTX-000001135,P2P_SEND,AN-C000004,100000004,989.57,DEBIT
ANTX-000001135,P2P_RECEIVE,AN-C002864,100002864,989.57,CREDIT
ANTX-000001141,P2P_SEND,AN-C000004,100000004,1880.31,DEBIT
ANTX-000001141,P2P_RECEIVE,AN-C002456,100002456,1880.31,CREDIT
ANTX-000001142,P2P_SEND,AN-C000004,100000004,25.97,DEBIT
ANTX-000001142,P2P_RECEIVE,AN-C000872,100000872,25.97,CREDIT
ANTX-000001150,P2P_SEND,AN-C000004,100000004,2291.05,DEBIT
ANTX-000001150,P2P_RECEIVE,AN-C000939,100000939,2291.05,CREDIT
ANTX-000001160,P2P_SEND,AN-C000004,100000004,2162.25,DEBIT
ANTX-000001160,P2P_RECEIVE,AN-C001893,100001893,2162.25,CREDIT
ANTX-000001162,P2P_SEND,AN-C000004,100000004,1144.64,DEBIT
ANTX-000001162,P2P_RECEIVE,AN-C000744,100000744,1144.64,CREDIT
ANTX-000001163,P2P_SEND,AN-C000004,100000004,2206.68,DEBIT
ANTX-000001163,P2P_RECEIVE,AN-C000118,100000118,2206.68,CREDIT
ANTX-000001167,P2P_SEND,AN-C000004,100000004,47.13,DEBIT
ANTX-000001167,P2P_RECEIVE,AN-C002369,100002369,47.13,CREDIT
ANTX-000001172,P2P_SEND,AN-C000004,100000004,942.1,DEBIT
ANTX-000001172,P2P_RECEIVE,AN-C000139,100000139,942.1,CREDIT
ANTX-000001176,P2P_SEND,AN-C000004,100000004,1321.41,DEBIT
ANTX-000001176,P2P_RECEIVE,AN-C000492,100000492,1321.41,CREDIT
ANTX-000001181,P2P_SEND,AN-C000004,100000004,2017.74,DEBIT
ANTX-000001181,P2P_RECEIVE,AN-C002877,100002877,2017.74,CREDIT
ANTX-000001190,P2P_SEND,AN-C000004,100000004,581.65,DEBIT
ANTX-000001190,P2P_RECEIVE,AN-C000516,100000516,581.65,CREDIT
ANTX-000001191,P2P_SEND,AN-C000004,100000004,1450.25,DEBIT
ANTX-000001191,P2P_RECEIVE,AN-C001022,100001022,1450.25,CREDIT
ANTX-000001193,P2P_SEND,AN-C000004,100000004,1302.45,DEBIT
ANTX-000001193,P2P_RECEIVE,AN-C000293,100000293,1302.45,CREDIT
ANTX-000001195,P2P_SEND,AN-C000004,100000004,608.31,DEBIT
ANTX-000001195,P2P_RECEIVE,AN-C002151,100002151,608.31,CREDIT
ANTX-000001198,P2P_SEND,AN-C000004,100000004,301.98,DEBIT
ANTX-000001198,P2P_RECEIVE,AN-C002641,100002641,301.98,CREDIT
ANTX-000001205,P2P_SEND,AN-C000004,100000004,1279.75,DEBIT
ANTX-000001205,P2P_RECEIVE,AN-C002630,100002630,1279.75,CREDIT
ANTX-000001207,P2P_SEND,AN-C000004,100000004,1146.35,DEBIT
ANTX-000001207,P2P_RECEIVE,AN-C000693,100000693,1146.35,CREDIT
ANTX-000001210,P2P_SEND,AN-C000004,100000004,1797.55,DEBIT
ANTX-000001210,P2P_RECEIVE,AN-C001339,100001339,1797.55,CREDIT
ANTX-000001216,P2P_SEND,AN-C000004,100000004,353.98,DEBIT
ANTX-000001216,P2P_RECEIVE,AN-C001686,100001686,353.98,CREDIT
ANTX-000001221,P2P_SEND,AN-C000004,100000004,13.1,DEBIT
ANTX-000001221,P2P_RECEIVE,AN-C000099,100000099,13.1,CREDIT
ANTX-000001225,P2P_SEND,AN-C000004,100000004,458.45,DEBIT
ANTX-000001225,P2P_RECEIVE,AN-C000372,100000372,458.45,CREDIT
ANTX-000001226,P2P_SEND,AN-C000004,100000004,545.45,DEBIT
ANTX-000001226,P2P_RECEIVE,AN-C001891,100001891,545.45,CREDIT
ANTX-000001229,P2P_SEND,AN-C000004,100000004,360.92,DEBIT
ANTX-000001229,P2P_RECEIVE,AN-C002290,100002290,360.92,CREDIT
ANTX-000001235,P2P_SEND,AN-C000004,100000004,1409.54,DEBIT
ANTX-000001235,P2P_RECEIVE,AN-C000357,100000357,1409.54,CREDIT
ANTX-000001237,P2P_SEND,AN-C000004,100000004,945.53,DEBIT
ANTX-000001237,P2P_RECEIVE,AN-C000945,100000945,945.53,CREDIT
ANTX-000001248,P2P_SEND,AN-C000004,100000004,2413.32,DEBIT
ANTX-000001248,P2P_RECEIVE,AN-C001251,100001251,2413.32,CREDIT
ANTX-000001256,P2P_SEND,AN-C000004,100000004,2130.45,DEBIT
ANTX-000001256,P2P_RECEIVE,AN-C001720,100001720,2130.45,CREDIT
ANTX-000001258,P2P_SEND,AN-C000004,100000004,21.73,DEBIT
ANTX-000001258,P2P_RECEIVE,AN-C000863,100000863,21.73,CREDIT
ANTX-000001275,P2P_SEND,AN-C000004,100000004,782.33,DEBIT
ANTX-000001275,P2P_RECEIVE,AN-C000817,100000817,782.33,CREDIT
ANTX-000001279,P2P_SEND,AN-C000004,100000004,484.32,DEBIT
ANTX-000001279,P2P_RECEIVE,AN-C001183,100001183,484.32,CREDIT
ANTX-000001280,P2P_SEND,AN-C000004,100000004,2192.73,DEBIT
ANTX-000001280,P2P_RECEIVE,AN-C001309,100001309,2192.73,CREDIT
ANTX-000001289,P2P_SEND,AN-C000004,100000004,406.4,DEBIT
ANTX-000001289,P2P_RECEIVE,AN-C001968,100001968,406.4,CREDIT
ANTX-000001291,P2P_SEND,AN-C000004,100000004,79.81,DEBIT
ANTX-000001291,P2P_RECEIVE,AN-C001585,100001585,79.81,CREDIT
ANTX-000001305,P2P_SEND,AN-C000004,100000004,1763.31,DEBIT
ANTX-000001305,P2P_RECEIVE,AN-C001100,100001100,1763.31,CREDIT
ANTX-000001314,P2P_SEND,AN-C000004,100000004,918.95,DEBIT
ANTX-000001314,P2P_RECEIVE,AN-C001783,100001783,918.95,CREDIT
ANTX-000001315,P2P_SEND,AN-C000004,100000004,1497.86,DEBIT
ANTX-000001315,P2P_RECEIVE,AN-C001877,100001877,1497.86,CREDIT
ANTX-000001318,P2P_SEND,AN-C000004,100000004,114.56,DEBIT
ANTX-000001318,P2P_RECEIVE,AN-C000896,100000896,114.56,CREDIT
ANTX-000001321,P2P_SEND,AN-C000004,100000004,634.62,DEBIT
ANTX-000001321,P2P_RECEIVE,AN-C002982,100002982,634.62,CREDIT
ANTX-000001324,P2P_SEND,AN-C000004,100000004,2090.58,DEBIT
ANTX-000001324,P2P_RECEIVE,AN-C001982,100001982,2090.58,CREDIT
ANTX-000001325,P2P_SEND,AN-C000004,100000004,39.5,DEBIT
ANTX-000001325,P2P_RECEIVE,AN-C001322,100001322,39.5,CREDIT
ANTX-000001333,P2P_SEND,AN-C000004,100000004,29.04,DEBIT
ANTX-000001333,P2P_RECEIVE,AN-C001542,100001542,29.04,CREDIT
ANTX-000001337,P2P_SEND,AN-C000004,100000004,882.59,DEBIT
ANTX-000001337,P2P_RECEIVE,AN-C002717,100002717,882.59,CREDIT
ANTX-000001344,P2P_SEND,AN-C000004,100000004,13.23,DEBIT
ANTX-000001344,P2P_RECEIVE,AN-C002289,100002289,13.23,CREDIT
ANTX-000001346,P2P_SEND,AN-C000004,100000004,201.97,DEBIT
ANTX-000001346,P2P_RECEIVE,AN-C002818,100002818,201.97,CREDIT
ANTX-000001354,P2P_SEND,AN-C000004,100000004,18.35,DEBIT
ANTX-000001354,P2P_RECEIVE,AN-C001909,100001909,18.35,CREDIT
ANTX-000001355,P2P_SEND,AN-C000004,100000004,1106.31,DEBIT
ANTX-000001355,P2P_RECEIVE,AN-C000415,100000415,1106.31,CREDIT
ANTX-000001358,P2P_SEND,AN-C000004,100000004,315.97,DEBIT
ANTX-000001358,P2P_RECEIVE,AN-C000837,100000837,315.97,CREDIT
ANTX-000001359,P2P_SEND,AN-C000004,100000004,195.19,DEBIT
ANTX-000001359,P2P_RECEIVE,AN-C000854,100000854,195.19,CREDIT
ANTX-000001360,P2P_SEND,AN-C000004,100000004,362.56,DEBIT
ANTX-000001360,P2P_RECEIVE,AN-C000464,100000464,362.56,CREDIT
ANTX-000001367,P2P_SEND,AN-C000004,100000004,208.89,DEBIT
ANTX-000001367,P2P_RECEIVE,AN-C000496,100000496,208.89,CREDIT
ANTX-000001368,P2P_SEND,AN-C000004,100000004,382.02,DEBIT
ANTX-000001368,P2P_RECEIVE,AN-C002683,100002683,382.02,CREDIT
ANTX-000001370,P2P_SEND,AN-C000004,100000004,225.43,DEBIT
ANTX-000001370,P2P_RECEIVE,AN-C000285,100000285,225.43,CREDIT
ANTX-000001374,P2P_SEND,AN-C000004,100000004,15.11,DEBIT
ANTX-000001374,P2P_RECEIVE,AN-C001879,100001879,15.11,CREDIT
ANTX-000001376,P2P_SEND,AN-C000004,100000004,129.61,DEBIT
ANTX-000001376,P2P_RECEIVE,AN-C000271,100000271,129.61,CREDIT
ANTX-000001386,P2P_SEND,AN-C000004,100000004,1900.14,DEBIT
ANTX-000001386,P2P_RECEIVE,AN-C001067,100001067,1900.14,CREDIT
ANTX-000001389,P2P_SEND,AN-C000004,100000004,1614.45,DEBIT
ANTX-000001389,P2P_RECEIVE,AN-C000805,100000805,1614.45,CREDIT
ANTX-000001391,P2P_SEND,AN-C000004,100000004,126.42,DEBIT
ANTX-000001391,P2P_RECEIVE,AN-C001662,100001662,126.42,CREDIT
ANTX-000001394,P2P_SEND,AN-C000004,100000004,1163.83,DEBIT
ANTX-000001394,P2P_RECEIVE,AN-C000852,100000852,1163.83,CREDIT
ANTX-000001400,P2P_SEND,AN-C000004,100000004,864.17,DEBIT
ANTX-000001400,P2P_RECEIVE,AN-C000091,100000091,864.17,CREDIT
ANTX-000001404,P2P_SEND,AN-C000004,100000004,979.09,DEBIT
ANTX-000001404,P2P_RECEIVE,AN-C001065,100001065,979.09,CREDIT
ANTX-000001405,P2P_SEND,AN-C000004,100000004,1900.12,DEBIT
ANTX-000001405,P2P_RECEIVE,AN-C002172,100002172,1900.12,CREDIT
ANTX-000001407,P2P_SEND,AN-C000004,100000004,1276.37,DEBIT
ANTX-000001407,P2P_RECEIVE,AN-C001816,100001816,1276.37,CREDIT
ANTX-000001409,P2P_SEND,AN-C000004,100000004,35.04,DEBIT
ANTX-000001409,P2P_RECEIVE,AN-C000769,100000769,35.04,CREDIT
ANTX-000001413,P2P_SEND,AN-C000004,100000004,460.48,DEBIT
ANTX-000001413,P2P_RECEIVE,AN-C001924,100001924,460.48,CREDIT
ANTX-000001414,P2P_SEND,AN-C000004,100000004,581.64,DEBIT
ANTX-000001414,P2P_RECEIVE,AN-C001333,100001333,581.64,CREDIT
ANTX-000001417,P2P_SEND,AN-C000004,100000004,291.46,DEBIT
ANTX-000001417,P2P_RECEIVE,AN-C000407,100000407,291.46,CREDIT
ANTX-000001421,P2P_SEND,AN-C000004,100000004,97.96,DEBIT
ANTX-000001421,P2P_RECEIVE,AN-C001966,100001966,97.96,CREDIT
ANTX-000001424,P2P_SEND,AN-C000004,100000004,30.89,DEBIT
ANTX-000001424,P2P_RECEIVE,AN-C002667,100002667,30.89,CREDIT
ANTX-000001425,P2P_SEND,AN-C000004,100000004,1344.58,DEBIT
ANTX-000001425,P2P_RECEIVE,AN-C002256,100002256,1344.58,CREDIT
ANTX-000001427,P2P_SEND,AN-C000004,100000004,302.03,DEBIT
ANTX-000001427,P2P_RECEIVE,AN-C002264,100002264,302.03,CREDIT
ANTX-000001432,P2P_SEND,AN-C000005,100000005,670.69,DEBIT
ANTX-000001432,P2P_RECEIVE,AN-C002460,100002460,670.69,CREDIT
ANTX-000001433,P2P_SEND,AN-C000005,100000005,76.41,DEBIT
ANTX-000001433,P2P_RECEIVE,AN-C000350,100000350,76.41,CREDIT
ANTX-000001446,P2P_SEND,AN-C000005,100000005,903.31,DEBIT
ANTX-000001446,P2P_RECEIVE,AN-C000539,100000539,903.31,CREDIT
ANTX-000001449,P2P_SEND,AN-C000005,100000005,17.24,DEBIT
ANTX-000001449,P2P_RECEIVE,AN-C001734,100001734,17.24,CREDIT
ANTX-000001455,P2P_SEND,AN-C000005,100000005,75.42,DEBIT
ANTX-000001455,P2P_RECEIVE,AN-C000715,100000715,75.42,CREDIT
ANTX-000001468,P2P_SEND,AN-C000005,100000005,52.73,DEBIT
ANTX-000001468,P2P_RECEIVE,AN-C000489,100000489,52.73,CREDIT
ANTX-000001479,P2P_SEND,AN-C000005,100000005,11.6,DEBIT
ANTX-000001479,P2P_RECEIVE,AN-C002326,100002326,11.6,CREDIT
ANTX-000001490,P2P_SEND,AN-C000005,100000005,678.12,DEBIT
ANTX-000001490,P2P_RECEIVE,AN-C000620,100000620,678.12,CREDIT
ANTX-000001499,P2P_SEND,AN-C000005,100000005,449.19,DEBIT
ANTX-000001499,P2P_RECEIVE,AN-C001202,100001202,449.19,CREDIT
ANTX-000001500,P2P_SEND,AN-C000005,100000005,299.33,DEBIT
ANTX-000001500,P2P_RECEIVE,AN-C002968,100002968,299.33,CREDIT
ANTX-000001502,P2P_SEND,AN-C000005,100000005,328.73,DEBIT
ANTX-000001502,P2P_RECEIVE,AN-C001935,100001935,328.73,CREDIT
ANTX-000001507,P2P_SEND,AN-C000005,100000005,29.92,DEBIT
ANTX-000001507,P2P_RECEIVE,AN-C001458,100001458,29.92,CREDIT
ANTX-000001508,P2P_SEND,AN-C000005,100000005,1703.05,DEBIT
ANTX-000001508,P2P_RECEIVE,AN-C000915,100000915,1703.05,CREDIT
ANTX-000001513,P2P_SEND,AN-C000005,100000005,2096.53,DEBIT
ANTX-000001513,P2P_RECEIVE,AN-C001776,100001776,2096.53,CREDIT
ANTX-000001515,P2P_SEND,AN-C000005,100000005,58.04,DEBIT
ANTX-000001515,P2P_RECEIVE,AN-C001512,100001512,58.04,CREDIT
ANTX-000001517,P2P_SEND,AN-C000005,100000005,659.55,DEBIT
ANTX-000001517,P2P_RECEIVE,AN-C001045,100001045,659.55,CREDIT
ANTX-000001519,P2P_SEND,AN-C000005,100000005,248.11,DEBIT
ANTX-000001519,P2P_RECEIVE,AN-C000985,100000985,248.11,CREDIT
ANTX-000001532,P2P_SEND,AN-C000005,100000005,689.34,DEBIT
ANTX-000001532,P2P_RECEIVE,AN-C001445,100001445,689.34,CREDIT
ANTX-000001536,P2P_SEND,AN-C000005,100000005,1755.99,DEBIT
ANTX-000001536,P2P_RECEIVE,AN-C001401,100001401,1755.99,CREDIT
ANTX-000001540,P2P_SEND,AN-C000005,100000005,103.31,DEBIT
ANTX-000001540,P2P_RECEIVE,AN-C002605,100002605,103.31,CREDIT
ANTX-000001541,P2P_SEND,AN-C000005,100000005,1751.99,DEBIT
ANTX-000001541,P2P_RECEIVE,AN-C000539,100000539,1751.99,CREDIT
ANTX-000001546,P2P_SEND,AN-C000005,100000005,175.64,DEBIT
ANTX-000001546,P2P_RECEIVE,AN-C001437,100001437,175.64,CREDIT
ANTX-000001555,P2P_SEND,AN-C000005,100000005,289.03,DEBIT
ANTX-000001555,P2P_RECEIVE,AN-C001153,100001153,289.03,CREDIT
ANTX-000001557,P2P_SEND,AN-C000005,100000005,496.55,DEBIT
ANTX-000001557,P2P_RECEIVE,AN-C001099,100001099,496.55,CREDIT
ANTX-000001559,P2P_SEND,AN-C000005,100000005,634.02,DEBIT
ANTX-000001559,P2P_RECEIVE,AN-C001326,100001326,634.02,CREDIT
ANTX-000001568,P2P_SEND,AN-C000005,100000005,300.01,DEBIT
ANTX-000001568,P2P_RECEIVE,AN-C001178,100001178,300.01,CREDIT
ANTX-000001575,P2P_SEND,AN-C000005,100000005,568.54,DEBIT
ANTX-000001575,P2P_RECEIVE,AN-C001019,100001019,568.54,CREDIT
ANTX-000001576,P2P_SEND,AN-C000005,100000005,120.28,DEBIT
ANTX-000001576,P2P_RECEIVE,AN-C000241,100000241,120.28,CREDIT
ANTX-000001578,P2P_SEND,AN-C000005,100000005,1684.07,DEBIT
